	support	itemsets	length
13422	0.331191	['F11', 'F15', 'F16', 'F18', 'F3', 'F6', 'F8']	7
13423	0.331191	['F11', 'F15', 'F16', 'F18', 'F3', 'F6', 'F9']	7
13424	0.331191	['F11', 'F15', 'F16', 'F18', 'F3', 'F7', 'F8']	7
13425	0.331191	['F11', 'F15', 'F16', 'F18', 'F3', 'F7', 'F9']	7
13426	0.331191	['F11', 'F15', 'F16', 'F18', 'F3', 'F8', 'F9']	7
13427	0.331191	['F11', 'F15', 'F16', 'F18', 'F5', 'F6', 'F7']	7
13428	0.331191	['F11', 'F15', 'F16', 'F18', 'F5', 'F6', 'F8']	7
13429	0.331191	['F11', 'F15', 'F16', 'F18', 'F5', 'F6', 'F9']	7
13430	0.331191	['F11', 'F15', 'F16', 'F18', 'F5', 'F7', 'F8']	7
13431	0.331191	['F11', 'F15', 'F16', 'F18', 'F5', 'F7', 'F9']	7
13432	0.331191	['F11', 'F15', 'F16', 'F18', 'F5', 'F8', 'F9']	7
13433	0.331191	['F11', 'F15', 'F16', 'F18', 'F6', 'F7', 'F8']	7
13434	0.331191	['F11', 'F15', 'F16', 'F18', 'F6', 'F7', 'F9']	7
13435	0.331191	['F11', 'F15', 'F16', 'F18', 'F6', 'F8', 'F9']	7
13436	0.331191	['F11', 'F15', 'F16', 'F18', 'F7', 'F8', 'F9']	7
13437	0.331191	['F11', 'F15', 'F16', 'F19', 'F2', 'F3', 'F5']	7
13438	0.331191	['F11', 'F15', 'F16', 'F19', 'F2', 'F3', 'F6']	7
13439	0.331191	['F11', 'F15', 'F16', 'F19', 'F2', 'F3', 'F7']	7
13440	0.331191	['F11', 'F15', 'F16', 'F19', 'F2', 'F3', 'F8']	7
13441	0.331191	['F11', 'F15', 'F16', 'F19', 'F2', 'F3', 'F9']	7
13442	0.331191	['F11', 'F15', 'F16', 'F19', 'F2', 'F5', 'F6']	7
13443	0.331191	['F11', 'F15', 'F16', 'F19', 'F2', 'F5', 'F7']	7
13444	0.331191	['F11', 'F15', 'F16', 'F19', 'F2', 'F5', 'F8']	7
13445	0.331191	['F11', 'F15', 'F16', 'F19', 'F2', 'F5', 'F9']	7
13446	0.331191	['F11', 'F15', 'F16', 'F19', 'F2', 'F6', 'F7']	7
13447	0.331191	['F11', 'F15', 'F16', 'F19', 'F2', 'F6', 'F8']	7
13448	0.331191	['F11', 'F15', 'F16', 'F19', 'F2', 'F6', 'F9']	7
13449	0.331191	['F11', 'F15', 'F16', 'F19', 'F2', 'F7', 'F8']	7
13450	0.331191	['F11', 'F15', 'F16', 'F19', 'F2', 'F7', 'F9']	7
13451	0.331191	['F11', 'F15', 'F16', 'F19', 'F2', 'F8', 'F9']	7
13452	0.331191	['F11', 'F15', 'F16', 'F19', 'F3', 'F5', 'F6']	7
13453	0.331191	['F11', 'F15', 'F16', 'F19', 'F3', 'F5', 'F7']	7
13454	0.331191	['F11', 'F15', 'F16', 'F19', 'F3', 'F5', 'F8']	7
13455	0.331191	['F11', 'F15', 'F16', 'F19', 'F3', 'F5', 'F9']	7
13456	0.331191	['F11', 'F15', 'F16', 'F19', 'F3', 'F6', 'F7']	7
13457	0.331191	['F11', 'F15', 'F16', 'F19', 'F3', 'F6', 'F8']	7
13458	0.331191	['F11', 'F15', 'F16', 'F19', 'F3', 'F6', 'F9']	7
13459	0.331191	['F11', 'F15', 'F16', 'F19', 'F3', 'F7', 'F8']	7
13460	0.331191	['F11', 'F15', 'F16', 'F19', 'F3', 'F7', 'F9']	7
13461	0.331191	['F11', 'F15', 'F16', 'F19', 'F3', 'F8', 'F9']	7
13462	0.331191	['F11', 'F15', 'F16', 'F19', 'F5', 'F6', 'F7']	7
13463	0.331191	['F11', 'F15', 'F16', 'F19', 'F5', 'F6', 'F8']	7
13464	0.331191	['F11', 'F15', 'F16', 'F19', 'F5', 'F6', 'F9']	7
13465	0.331191	['F11', 'F15', 'F16', 'F19', 'F5', 'F7', 'F8']	7
13466	0.331191	['F11', 'F15', 'F16', 'F19', 'F5', 'F7', 'F9']	7
13467	0.331191	['F11', 'F15', 'F16', 'F19', 'F5', 'F8', 'F9']	7
13468	0.331191	['F11', 'F15', 'F16', 'F19', 'F6', 'F7', 'F8']	7
13469	0.331191	['F11', 'F15', 'F16', 'F19', 'F6', 'F7', 'F9']	7
13470	0.331191	['F11', 'F15', 'F16', 'F19', 'F6', 'F8', 'F9']	7
13471	0.331191	['F11', 'F15', 'F16', 'F19', 'F7', 'F8', 'F9']	7
13472	0.331191	['F11', 'F15', 'F16', 'F2', 'F3', 'F5', 'F6']	7
13473	0.331191	['F11', 'F15', 'F16', 'F2', 'F3', 'F5', 'F7']	7
13474	0.331191	['F11', 'F15', 'F16', 'F2', 'F3', 'F5', 'F8']	7
13475	0.331191	['F11', 'F15', 'F16', 'F2', 'F3', 'F5', 'F9']	7
13476	0.331191	['F11', 'F15', 'F16', 'F2', 'F3', 'F6', 'F7']	7
13477	0.331191	['F11', 'F15', 'F16', 'F2', 'F3', 'F6', 'F8']	7
13478	0.331191	['F11', 'F15', 'F16', 'F2', 'F3', 'F6', 'F9']	7
13479	0.331191	['F11', 'F15', 'F16', 'F2', 'F3', 'F7', 'F8']	7
13480	0.331191	['F11', 'F15', 'F16', 'F2', 'F3', 'F7', 'F9']	7
13481	0.331191	['F11', 'F15', 'F16', 'F2', 'F3', 'F8', 'F9']	7
13482	0.331191	['F11', 'F15', 'F16', 'F2', 'F5', 'F6', 'F7']	7
13483	0.331191	['F11', 'F15', 'F16', 'F2', 'F5', 'F6', 'F8']	7
13484	0.331191	['F11', 'F15', 'F16', 'F2', 'F5', 'F6', 'F9']	7
13485	0.331191	['F11', 'F15', 'F16', 'F2', 'F5', 'F7', 'F8']	7
13486	0.331191	['F11', 'F15', 'F16', 'F2', 'F5', 'F7', 'F9']	7
13487	0.331191	['F11', 'F15', 'F16', 'F2', 'F5', 'F8', 'F9']	7
13488	0.331191	['F11', 'F15', 'F16', 'F2', 'F6', 'F7', 'F8']	7
13489	0.331191	['F11', 'F15', 'F16', 'F2', 'F6', 'F7', 'F9']	7
13490	0.331191	['F11', 'F15', 'F16', 'F2', 'F6', 'F8', 'F9']	7
13491	0.331191	['F11', 'F15', 'F16', 'F2', 'F7', 'F8', 'F9']	7
13492	0.331191	['F11', 'F15', 'F16', 'F3', 'F5', 'F6', 'F7']	7
13493	0.331191	['F11', 'F15', 'F16', 'F3', 'F5', 'F6', 'F8']	7
13494	0.331191	['F11', 'F15', 'F16', 'F3', 'F5', 'F6', 'F9']	7
13495	0.331191	['F11', 'F15', 'F16', 'F3', 'F5', 'F7', 'F8']	7
13496	0.331191	['F11', 'F15', 'F16', 'F3', 'F5', 'F7', 'F9']	7
13497	0.331191	['F11', 'F15', 'F16', 'F3', 'F5', 'F8', 'F9']	7
13498	0.331191	['F11', 'F15', 'F16', 'F3', 'F6', 'F7', 'F8']	7
13499	0.331191	['F11', 'F15', 'F16', 'F3', 'F6', 'F7', 'F9']	7
13500	0.331191	['F11', 'F15', 'F16', 'F3', 'F6', 'F8', 'F9']	7
13501	0.331191	['F11', 'F15', 'F16', 'F3', 'F7', 'F8', 'F9']	7
13502	0.331191	['F11', 'F15', 'F16', 'F5', 'F6', 'F7', 'F8']	7
13503	0.331191	['F11', 'F15', 'F16', 'F5', 'F6', 'F7', 'F9']	7
13504	0.331191	['F11', 'F15', 'F16', 'F5', 'F6', 'F8', 'F9']	7
13505	0.331191	['F11', 'F15', 'F16', 'F5', 'F7', 'F8', 'F9']	7
13506	0.331191	['F11', 'F15', 'F16', 'F6', 'F7', 'F8', 'F9']	7
13507	0.331191	['F11', 'F15', 'F17', 'F18', 'F19', 'F2', 'F3']	7
13508	0.331191	['F11', 'F15', 'F17', 'F18', 'F19', 'F2', 'F5']	7
13509	0.331191	['F11', 'F15', 'F17', 'F18', 'F19', 'F2', 'F6']	7
13510	0.331191	['F11', 'F15', 'F17', 'F18', 'F19', 'F2', 'F7']	7
13511	0.331191	['F11', 'F15', 'F17', 'F18', 'F19', 'F2', 'F8']	7
13512	0.331191	['F11', 'F15', 'F17', 'F18', 'F19', 'F2', 'F9']	7
13513	0.331191	['F11', 'F15', 'F17', 'F18', 'F19', 'F3', 'F5']	7
13514	0.331191	['F11', 'F15', 'F17', 'F18', 'F19', 'F3', 'F6']	7
13515	0.331191	['F11', 'F15', 'F17', 'F18', 'F19', 'F3', 'F7']	7
13516	0.331191	['F11', 'F15', 'F17', 'F18', 'F19', 'F3', 'F8']	7
13517	0.331191	['F11', 'F15', 'F17', 'F18', 'F19', 'F3', 'F9']	7
13518	0.331191	['F11', 'F15', 'F17', 'F18', 'F19', 'F5', 'F6']	7
13519	0.331191	['F11', 'F15', 'F17', 'F18', 'F19', 'F5', 'F7']	7
13520	0.331191	['F11', 'F15', 'F17', 'F18', 'F19', 'F5', 'F8']	7
13521	0.331191	['F11', 'F15', 'F17', 'F18', 'F19', 'F5', 'F9']	7
13522	0.331191	['F11', 'F15', 'F17', 'F18', 'F19', 'F6', 'F7']	7
13523	0.331191	['F11', 'F15', 'F17', 'F18', 'F19', 'F6', 'F8']	7
13524	0.331191	['F11', 'F15', 'F17', 'F18', 'F19', 'F6', 'F9']	7
13525	0.331191	['F11', 'F15', 'F17', 'F18', 'F19', 'F7', 'F8']	7
13526	0.331191	['F11', 'F15', 'F17', 'F18', 'F19', 'F7', 'F9']	7
13527	0.331191	['F11', 'F15', 'F17', 'F18', 'F19', 'F8', 'F9']	7
13528	0.331191	['F11', 'F15', 'F17', 'F18', 'F2', 'F3', 'F5']	7
13529	0.331191	['F11', 'F15', 'F17', 'F18', 'F2', 'F3', 'F6']	7
13530	0.331191	['F11', 'F15', 'F17', 'F18', 'F2', 'F3', 'F7']	7
13531	0.331191	['F11', 'F15', 'F17', 'F18', 'F2', 'F3', 'F8']	7
13532	0.331191	['F11', 'F15', 'F17', 'F18', 'F2', 'F3', 'F9']	7
13533	0.331191	['F11', 'F15', 'F17', 'F18', 'F2', 'F5', 'F6']	7
13534	0.331191	['F11', 'F15', 'F17', 'F18', 'F2', 'F5', 'F7']	7
13535	0.331191	['F11', 'F15', 'F17', 'F18', 'F2', 'F5', 'F8']	7
13536	0.331191	['F11', 'F15', 'F17', 'F18', 'F2', 'F5', 'F9']	7
13537	0.331191	['F11', 'F15', 'F17', 'F18', 'F2', 'F6', 'F7']	7
13538	0.331191	['F11', 'F15', 'F17', 'F18', 'F2', 'F6', 'F8']	7
13539	0.331191	['F11', 'F15', 'F17', 'F18', 'F2', 'F6', 'F9']	7
13540	0.331191	['F11', 'F15', 'F17', 'F18', 'F2', 'F7', 'F8']	7
13541	0.331191	['F11', 'F15', 'F17', 'F18', 'F2', 'F7', 'F9']	7
13542	0.331191	['F11', 'F15', 'F17', 'F18', 'F2', 'F8', 'F9']	7
13543	0.331191	['F11', 'F15', 'F17', 'F18', 'F3', 'F5', 'F6']	7
13544	0.331191	['F11', 'F15', 'F17', 'F18', 'F3', 'F5', 'F7']	7
13545	0.331191	['F11', 'F15', 'F17', 'F18', 'F3', 'F5', 'F8']	7
13546	0.331191	['F11', 'F15', 'F17', 'F18', 'F3', 'F5', 'F9']	7
13547	0.331191	['F11', 'F15', 'F17', 'F18', 'F3', 'F6', 'F7']	7
13548	0.331191	['F11', 'F15', 'F17', 'F18', 'F3', 'F6', 'F8']	7
13549	0.331191	['F11', 'F15', 'F17', 'F18', 'F3', 'F6', 'F9']	7
13550	0.331191	['F11', 'F15', 'F17', 'F18', 'F3', 'F7', 'F8']	7
13551	0.331191	['F11', 'F15', 'F17', 'F18', 'F3', 'F7', 'F9']	7
13552	0.331191	['F11', 'F15', 'F17', 'F18', 'F3', 'F8', 'F9']	7
13553	0.331191	['F11', 'F15', 'F17', 'F18', 'F5', 'F6', 'F7']	7
13554	0.331191	['F11', 'F15', 'F17', 'F18', 'F5', 'F6', 'F8']	7
13555	0.331191	['F11', 'F15', 'F17', 'F18', 'F5', 'F6', 'F9']	7
13556	0.331191	['F11', 'F15', 'F17', 'F18', 'F5', 'F7', 'F8']	7
13557	0.331191	['F11', 'F15', 'F17', 'F18', 'F5', 'F7', 'F9']	7
13558	0.331191	['F11', 'F15', 'F17', 'F18', 'F5', 'F8', 'F9']	7
13559	0.331191	['F11', 'F15', 'F17', 'F18', 'F6', 'F7', 'F8']	7
13560	0.331191	['F11', 'F15', 'F17', 'F18', 'F6', 'F7', 'F9']	7
13561	0.331191	['F11', 'F15', 'F17', 'F18', 'F6', 'F8', 'F9']	7
13562	0.331191	['F11', 'F15', 'F17', 'F18', 'F7', 'F8', 'F9']	7
13563	0.331191	['F11', 'F15', 'F17', 'F19', 'F2', 'F3', 'F5']	7
13564	0.331191	['F11', 'F15', 'F17', 'F19', 'F2', 'F3', 'F6']	7
13565	0.331191	['F11', 'F15', 'F17', 'F19', 'F2', 'F3', 'F7']	7
13566	0.331191	['F11', 'F15', 'F17', 'F19', 'F2', 'F3', 'F8']	7
13567	0.331191	['F11', 'F15', 'F17', 'F19', 'F2', 'F3', 'F9']	7
13568	0.331191	['F11', 'F15', 'F17', 'F19', 'F2', 'F5', 'F6']	7
13569	0.331191	['F11', 'F15', 'F17', 'F19', 'F2', 'F5', 'F7']	7
13570	0.331191	['F11', 'F15', 'F17', 'F19', 'F2', 'F5', 'F8']	7
13571	0.331191	['F11', 'F15', 'F17', 'F19', 'F2', 'F5', 'F9']	7
13572	0.331191	['F11', 'F15', 'F17', 'F19', 'F2', 'F6', 'F7']	7
13573	0.331191	['F11', 'F15', 'F17', 'F19', 'F2', 'F6', 'F8']	7
13574	0.331191	['F11', 'F15', 'F17', 'F19', 'F2', 'F6', 'F9']	7
13575	0.331191	['F11', 'F15', 'F17', 'F19', 'F2', 'F7', 'F8']	7
13576	0.331191	['F11', 'F15', 'F17', 'F19', 'F2', 'F7', 'F9']	7
13577	0.331191	['F11', 'F15', 'F17', 'F19', 'F2', 'F8', 'F9']	7
13578	0.331191	['F11', 'F15', 'F17', 'F19', 'F3', 'F5', 'F6']	7
13579	0.331191	['F11', 'F15', 'F17', 'F19', 'F3', 'F5', 'F7']	7
13580	0.331191	['F11', 'F15', 'F17', 'F19', 'F3', 'F5', 'F8']	7
13581	0.331191	['F11', 'F15', 'F17', 'F19', 'F3', 'F5', 'F9']	7
13582	0.331191	['F11', 'F15', 'F17', 'F19', 'F3', 'F6', 'F7']	7
13583	0.331191	['F11', 'F15', 'F17', 'F19', 'F3', 'F6', 'F8']	7
13584	0.331191	['F11', 'F15', 'F17', 'F19', 'F3', 'F6', 'F9']	7
13585	0.331191	['F11', 'F15', 'F17', 'F19', 'F3', 'F7', 'F8']	7
13586	0.331191	['F11', 'F15', 'F17', 'F19', 'F3', 'F7', 'F9']	7
13587	0.331191	['F11', 'F15', 'F17', 'F19', 'F3', 'F8', 'F9']	7
13588	0.331191	['F11', 'F15', 'F17', 'F19', 'F5', 'F6', 'F7']	7
13589	0.331191	['F11', 'F15', 'F17', 'F19', 'F5', 'F6', 'F8']	7
13590	0.331191	['F11', 'F15', 'F17', 'F19', 'F5', 'F6', 'F9']	7
13591	0.331191	['F11', 'F15', 'F17', 'F19', 'F5', 'F7', 'F8']	7
13592	0.331191	['F11', 'F15', 'F17', 'F19', 'F5', 'F7', 'F9']	7
13593	0.331191	['F11', 'F15', 'F17', 'F19', 'F5', 'F8', 'F9']	7
13594	0.331191	['F11', 'F15', 'F17', 'F19', 'F6', 'F7', 'F8']	7
13595	0.331191	['F11', 'F15', 'F17', 'F19', 'F6', 'F7', 'F9']	7
13596	0.331191	['F11', 'F15', 'F17', 'F19', 'F6', 'F8', 'F9']	7
13597	0.331191	['F11', 'F15', 'F17', 'F19', 'F7', 'F8', 'F9']	7
13598	0.331191	['F11', 'F15', 'F17', 'F2', 'F3', 'F5', 'F6']	7
13599	0.331191	['F11', 'F15', 'F17', 'F2', 'F3', 'F5', 'F7']	7
13600	0.331191	['F11', 'F15', 'F17', 'F2', 'F3', 'F5', 'F8']	7
13601	0.331191	['F11', 'F15', 'F17', 'F2', 'F3', 'F5', 'F9']	7
13602	0.331191	['F11', 'F15', 'F17', 'F2', 'F3', 'F6', 'F7']	7
13603	0.331191	['F11', 'F15', 'F17', 'F2', 'F3', 'F6', 'F8']	7
13604	0.331191	['F11', 'F15', 'F17', 'F2', 'F3', 'F6', 'F9']	7
13605	0.331191	['F11', 'F15', 'F17', 'F2', 'F3', 'F7', 'F8']	7
13606	0.331191	['F11', 'F15', 'F17', 'F2', 'F3', 'F7', 'F9']	7
13607	0.331191	['F11', 'F15', 'F17', 'F2', 'F3', 'F8', 'F9']	7
13608	0.331191	['F11', 'F15', 'F17', 'F2', 'F5', 'F6', 'F7']	7
13609	0.331191	['F11', 'F15', 'F17', 'F2', 'F5', 'F6', 'F8']	7
13610	0.331191	['F11', 'F15', 'F17', 'F2', 'F5', 'F6', 'F9']	7
13611	0.331191	['F11', 'F15', 'F17', 'F2', 'F5', 'F7', 'F8']	7
13612	0.331191	['F11', 'F15', 'F17', 'F2', 'F5', 'F7', 'F9']	7
13613	0.331191	['F11', 'F15', 'F17', 'F2', 'F5', 'F8', 'F9']	7
13614	0.331191	['F11', 'F15', 'F17', 'F2', 'F6', 'F7', 'F8']	7
13615	0.331191	['F11', 'F15', 'F17', 'F2', 'F6', 'F7', 'F9']	7
13616	0.331191	['F11', 'F15', 'F17', 'F2', 'F6', 'F8', 'F9']	7
13617	0.331191	['F11', 'F15', 'F17', 'F2', 'F7', 'F8', 'F9']	7
13618	0.331191	['F11', 'F15', 'F17', 'F3', 'F5', 'F6', 'F7']	7
13619	0.331191	['F11', 'F15', 'F17', 'F3', 'F5', 'F6', 'F8']	7
13620	0.331191	['F11', 'F15', 'F17', 'F3', 'F5', 'F6', 'F9']	7
13621	0.331191	['F11', 'F15', 'F17', 'F3', 'F5', 'F7', 'F8']	7
13622	0.331191	['F11', 'F15', 'F17', 'F3', 'F5', 'F7', 'F9']	7
13623	0.331191	['F11', 'F15', 'F17', 'F3', 'F5', 'F8', 'F9']	7
13624	0.331191	['F11', 'F15', 'F17', 'F3', 'F6', 'F7', 'F8']	7
13625	0.331191	['F11', 'F15', 'F17', 'F3', 'F6', 'F7', 'F9']	7
13626	0.331191	['F11', 'F15', 'F17', 'F3', 'F6', 'F8', 'F9']	7
13627	0.331191	['F11', 'F15', 'F17', 'F3', 'F7', 'F8', 'F9']	7
13628	0.331191	['F11', 'F15', 'F17', 'F5', 'F6', 'F7', 'F8']	7
13629	0.331191	['F11', 'F15', 'F17', 'F5', 'F6', 'F7', 'F9']	7
13630	0.331191	['F11', 'F15', 'F17', 'F5', 'F6', 'F8', 'F9']	7
13631	0.331191	['F11', 'F15', 'F17', 'F5', 'F7', 'F8', 'F9']	7
13632	0.331191	['F11', 'F15', 'F17', 'F6', 'F7', 'F8', 'F9']	7
13633	0.331191	['F11', 'F15', 'F18', 'F19', 'F2', 'F3', 'F5']	7
13634	0.331191	['F11', 'F15', 'F18', 'F19', 'F2', 'F3', 'F6']	7
13635	0.331191	['F11', 'F15', 'F18', 'F19', 'F2', 'F3', 'F7']	7
13636	0.331191	['F11', 'F15', 'F18', 'F19', 'F2', 'F3', 'F8']	7
13637	0.331191	['F11', 'F15', 'F18', 'F19', 'F2', 'F3', 'F9']	7
13638	0.331191	['F11', 'F15', 'F18', 'F19', 'F2', 'F5', 'F6']	7
13639	0.331191	['F11', 'F15', 'F18', 'F19', 'F2', 'F5', 'F7']	7
13640	0.331191	['F11', 'F15', 'F18', 'F19', 'F2', 'F5', 'F8']	7
13641	0.331191	['F11', 'F15', 'F18', 'F19', 'F2', 'F5', 'F9']	7
13642	0.331191	['F11', 'F15', 'F18', 'F19', 'F2', 'F6', 'F7']	7
13643	0.331191	['F11', 'F15', 'F18', 'F19', 'F2', 'F6', 'F8']	7
13644	0.331191	['F11', 'F15', 'F18', 'F19', 'F2', 'F6', 'F9']	7
13645	0.331191	['F11', 'F15', 'F18', 'F19', 'F2', 'F7', 'F8']	7
13646	0.331191	['F11', 'F15', 'F18', 'F19', 'F2', 'F7', 'F9']	7
13647	0.331191	['F11', 'F15', 'F18', 'F19', 'F2', 'F8', 'F9']	7
13648	0.331191	['F11', 'F15', 'F18', 'F19', 'F3', 'F5', 'F6']	7
13649	0.331191	['F11', 'F15', 'F18', 'F19', 'F3', 'F5', 'F7']	7
13650	0.331191	['F11', 'F15', 'F18', 'F19', 'F3', 'F5', 'F8']	7
13651	0.331191	['F11', 'F15', 'F18', 'F19', 'F3', 'F5', 'F9']	7
13652	0.331191	['F11', 'F15', 'F18', 'F19', 'F3', 'F6', 'F7']	7
13653	0.331191	['F11', 'F15', 'F18', 'F19', 'F3', 'F6', 'F8']	7
13654	0.331191	['F11', 'F15', 'F18', 'F19', 'F3', 'F6', 'F9']	7
13655	0.331191	['F11', 'F15', 'F18', 'F19', 'F3', 'F7', 'F8']	7
13656	0.331191	['F11', 'F15', 'F18', 'F19', 'F3', 'F7', 'F9']	7
13657	0.331191	['F11', 'F15', 'F18', 'F19', 'F3', 'F8', 'F9']	7
13658	0.331191	['F11', 'F15', 'F18', 'F19', 'F5', 'F6', 'F7']	7
13659	0.331191	['F11', 'F15', 'F18', 'F19', 'F5', 'F6', 'F8']	7
13660	0.331191	['F11', 'F15', 'F18', 'F19', 'F5', 'F6', 'F9']	7
13661	0.331191	['F11', 'F15', 'F18', 'F19', 'F5', 'F7', 'F8']	7
13662	0.331191	['F11', 'F15', 'F18', 'F19', 'F5', 'F7', 'F9']	7
13663	0.331191	['F11', 'F15', 'F18', 'F19', 'F5', 'F8', 'F9']	7
13664	0.331191	['F11', 'F15', 'F18', 'F19', 'F6', 'F7', 'F8']	7
13665	0.331191	['F11', 'F15', 'F18', 'F19', 'F6', 'F7', 'F9']	7
13666	0.331191	['F11', 'F15', 'F18', 'F19', 'F6', 'F8', 'F9']	7
13667	0.331191	['F11', 'F15', 'F18', 'F19', 'F7', 'F8', 'F9']	7
13668	0.331191	['F11', 'F15', 'F18', 'F2', 'F3', 'F5', 'F6']	7
13669	0.331191	['F11', 'F15', 'F18', 'F2', 'F3', 'F5', 'F7']	7
13670	0.331191	['F11', 'F15', 'F18', 'F2', 'F3', 'F5', 'F8']	7
13671	0.331191	['F11', 'F15', 'F18', 'F2', 'F3', 'F5', 'F9']	7
13672	0.331191	['F11', 'F15', 'F18', 'F2', 'F3', 'F6', 'F7']	7
13673	0.331191	['F11', 'F15', 'F18', 'F2', 'F3', 'F6', 'F8']	7
13674	0.331191	['F11', 'F15', 'F18', 'F2', 'F3', 'F6', 'F9']	7
13675	0.331191	['F11', 'F15', 'F18', 'F2', 'F3', 'F7', 'F8']	7
13676	0.331191	['F11', 'F15', 'F18', 'F2', 'F3', 'F7', 'F9']	7
13677	0.331191	['F11', 'F15', 'F18', 'F2', 'F3', 'F8', 'F9']	7
13678	0.331191	['F11', 'F15', 'F18', 'F2', 'F5', 'F6', 'F7']	7
13679	0.331191	['F11', 'F15', 'F18', 'F2', 'F5', 'F6', 'F8']	7
13680	0.331191	['F11', 'F15', 'F18', 'F2', 'F5', 'F6', 'F9']	7
13681	0.331191	['F11', 'F15', 'F18', 'F2', 'F5', 'F7', 'F8']	7
13682	0.331191	['F11', 'F15', 'F18', 'F2', 'F5', 'F7', 'F9']	7
13683	0.331191	['F11', 'F15', 'F18', 'F2', 'F5', 'F8', 'F9']	7
13684	0.331191	['F11', 'F15', 'F18', 'F2', 'F6', 'F7', 'F8']	7
13685	0.331191	['F11', 'F15', 'F18', 'F2', 'F6', 'F7', 'F9']	7
13686	0.331191	['F11', 'F15', 'F18', 'F2', 'F6', 'F8', 'F9']	7
13687	0.331191	['F11', 'F15', 'F18', 'F2', 'F7', 'F8', 'F9']	7
13688	0.331191	['F11', 'F15', 'F18', 'F3', 'F5', 'F6', 'F7']	7
13689	0.331191	['F11', 'F15', 'F18', 'F3', 'F5', 'F6', 'F8']	7
13690	0.331191	['F11', 'F15', 'F18', 'F3', 'F5', 'F6', 'F9']	7
13691	0.331191	['F11', 'F15', 'F18', 'F3', 'F5', 'F7', 'F8']	7
13692	0.331191	['F11', 'F15', 'F18', 'F3', 'F5', 'F7', 'F9']	7
13693	0.331191	['F11', 'F15', 'F18', 'F3', 'F5', 'F8', 'F9']	7
13694	0.331191	['F11', 'F15', 'F18', 'F3', 'F6', 'F7', 'F8']	7
13695	0.331191	['F11', 'F15', 'F18', 'F3', 'F6', 'F7', 'F9']	7
13696	0.331191	['F11', 'F15', 'F18', 'F3', 'F6', 'F8', 'F9']	7
13697	0.331191	['F11', 'F15', 'F18', 'F3', 'F7', 'F8', 'F9']	7
13698	0.331191	['F11', 'F15', 'F18', 'F5', 'F6', 'F7', 'F8']	7
13699	0.331191	['F11', 'F15', 'F18', 'F5', 'F6', 'F7', 'F9']	7
13700	0.331191	['F11', 'F15', 'F18', 'F5', 'F6', 'F8', 'F9']	7
13701	0.331191	['F11', 'F15', 'F18', 'F5', 'F7', 'F8', 'F9']	7
13702	0.331191	['F11', 'F15', 'F18', 'F6', 'F7', 'F8', 'F9']	7
13703	0.331191	['F11', 'F15', 'F19', 'F2', 'F3', 'F5', 'F6']	7
13704	0.331191	['F11', 'F15', 'F19', 'F2', 'F3', 'F5', 'F7']	7
13705	0.331191	['F11', 'F15', 'F19', 'F2', 'F3', 'F5', 'F8']	7
13706	0.331191	['F11', 'F15', 'F19', 'F2', 'F3', 'F5', 'F9']	7
13707	0.331191	['F11', 'F15', 'F19', 'F2', 'F3', 'F6', 'F7']	7
13708	0.331191	['F11', 'F15', 'F19', 'F2', 'F3', 'F6', 'F8']	7
13709	0.331191	['F11', 'F15', 'F19', 'F2', 'F3', 'F6', 'F9']	7
13710	0.331191	['F11', 'F15', 'F19', 'F2', 'F3', 'F7', 'F8']	7
13711	0.331191	['F11', 'F15', 'F19', 'F2', 'F3', 'F7', 'F9']	7
13712	0.331191	['F11', 'F15', 'F19', 'F2', 'F3', 'F8', 'F9']	7
13713	0.331191	['F11', 'F15', 'F19', 'F2', 'F5', 'F6', 'F7']	7
13714	0.331191	['F11', 'F15', 'F19', 'F2', 'F5', 'F6', 'F8']	7
13715	0.331191	['F11', 'F15', 'F19', 'F2', 'F5', 'F6', 'F9']	7
13716	0.331191	['F11', 'F15', 'F19', 'F2', 'F5', 'F7', 'F8']	7
13717	0.331191	['F11', 'F15', 'F19', 'F2', 'F5', 'F7', 'F9']	7
13718	0.331191	['F11', 'F15', 'F19', 'F2', 'F5', 'F8', 'F9']	7
13719	0.331191	['F11', 'F15', 'F19', 'F2', 'F6', 'F7', 'F8']	7
13720	0.331191	['F11', 'F15', 'F19', 'F2', 'F6', 'F7', 'F9']	7
13721	0.331191	['F11', 'F15', 'F19', 'F2', 'F6', 'F8', 'F9']	7
13722	0.331191	['F11', 'F15', 'F19', 'F2', 'F7', 'F8', 'F9']	7
13723	0.331191	['F11', 'F15', 'F19', 'F3', 'F5', 'F6', 'F7']	7
13724	0.331191	['F11', 'F15', 'F19', 'F3', 'F5', 'F6', 'F8']	7
13725	0.331191	['F11', 'F15', 'F19', 'F3', 'F5', 'F6', 'F9']	7
13726	0.331191	['F11', 'F15', 'F19', 'F3', 'F5', 'F7', 'F8']	7
13727	0.331191	['F11', 'F15', 'F19', 'F3', 'F5', 'F7', 'F9']	7
13728	0.331191	['F11', 'F15', 'F19', 'F3', 'F5', 'F8', 'F9']	7
13729	0.331191	['F11', 'F15', 'F19', 'F3', 'F6', 'F7', 'F8']	7
13730	0.331191	['F11', 'F15', 'F19', 'F3', 'F6', 'F7', 'F9']	7
13731	0.331191	['F11', 'F15', 'F19', 'F3', 'F6', 'F8', 'F9']	7
